2023-12-01,48,2023-12,2023,Desember,2.61,15515.24;;;;;;;
2024-01-01,49,2024-01,2024,Januari,2.57,15602.35;;;;;;;
2024-02-01,50,2024-02,2024,Februari,2.75,15669.33;;;;;;;
2024-03-01,51,2024-03,2024,Maret,3.05,15705.52;;;;;;;
2024-04-01,52,2024-04,2024,April,3.0,16047.36;;;;;;;
2024-05-01,53,2024-05,2024,Mei,2.84,16083.3;;;;;;;
2024-06-01,54,2024-06,2024,Juni,2.51,16325.05;;;;;;;
2024-07-01,55,2024-07,2024,Juli,2.13,16261.65;;;;;;;
2024-08-01,56,2024-08,2024,Agustus,2.12,15793.18;;;;;;;
2024-09-01,57,2024-09,2024,September,1.84,15345.05;;;;;;;
2024-10-01,58,2024-10,2024,Oktober,1.71,15541.35;;;;;;;
2024-11-01,59,2024-11,2024,November,1.55,15814.81;;;;;;;
2024-12-01,60,2024-12,2024,Desember,1.57,16035.82;;;;;;;
2025-01-01,61,2025-01,2025,Januari,0.76,16259.48;;;;;;;
2025-02-01,62,2025-02,2025,Februari,-0.09,16337.9;;;;;;;
2025-03-01,63,2025-03,2025,Maret,1.03,16468.71;;;;;;;
2025-04-01,64,2025-04,2025,April,1.95,16768.41;;;;;;;
2025-05-01,65,2025-05,2025,Mei,1.6,16444.68;;;;;;;
2025-06-01,66,2025-06,2025,Juni,1.87,16309.14;;;;;;;
2025-07-01,67,2025-07,2025,Juli,2.37,16276.43;;;;;;;
2025-08-01,68,2025-08,2025,Agustus,2.31,16299.29;;;;;;;
2025-09-01,69,2025-09,2025,September,2.65,16508.18;;;;;;;
2025-10-01,70,2025-10,2025,Oktober,2.86,16607.35;;;;;;;
2025-11-01,71,2025-11,2025,November,2.72,16703.05;;;;;;;
2025-12-01,72,2025-12,2025,Desember,2.92,16707.13;;;;;;;
2026-01-01,73,2026-01,2026,Januari,3.55,16827.95;;;;;;;
2026-02-01,74,2026-02,2026,Februari,4.76,16825.7;;;;;;;
2026-03-01,75,2026-03,2026,Maret,3.48,16929.36;;;;;;;
2026-04-01,76,2026-04,2026,April,2.42,17134.45;;;;;;;
